Registration,Name,Breed,Variety,Color,Sex,Birth_Date,Sire,Dam,AppNum,CHIC,Test_Date,Age(mos),Registry,Results,OFA_#,Registration_Results_Num,Sire_Results_Num,Sire_Sire,Sire_Dam,Dam_Results_Num,Dam_Sire,Dam_Dam,Sire_Sire_Results_Num,Sire_Sire_Sire,Sire_Sire_Dam,Sire_Dam_Results_Num,Sire_Dam_Sire,Sire_Dam_Dam,Dam_Sire_Results_Num,Dam_Sire_Sire,Dam_Sire_Dam,Dam_Dam_Results_Num,Dam_Dam_Sire,Dam_Dam_Dam,Sire_Sire_Sire_Results_Num,Sire_Sire_Dam_Results_Num,Sire_Dam_Sire_Results_Num,Sire_Dam_Dam_Results_Num,Dam_Sire_Sire_Results_Num,Dam_Sire_Dam_Results_Num,Dam_Dam_Sire_Results_Num,Dam_Dam_Dam_Results_Num,Registration_Parents_Results_Num,Sire_Parents_Results_Num,Dam_Parents_Results_Num,Sire_Sire_Parents_Results_Num,Sire_Dam_Parents_Results_Num,Dam_Sire_Parents_Results_Num,Dam_Dam_Parents_Results_Num
DL88243803,ENCHANTE'S CHAMPAGNE TASTE,BOUVIER DES FLANDRES,,BRINDLE GRAY,F,Jun 17 2001 ,DL65792402,DL69174404,1077215,,Aug 27 2003 ,26,HIPS,GOOD,BF-5317G26F-NOPI,1.0,1.0,D622975,DL56231404,2.0,DL41139203,DL35139106,1.0,D410300,D309404,2.0,DL40883506,DL40872609,1.0,D622975,D685800,1.0,D511329,D505079,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.5,1.5,1.5,2.0,1.5
DL88243806,ENCHANTE'S CHARLEMAGNE,BOUVIER DES FLANDRES,,BRINDLE,M,Jun 17 2001 ,DL65792402,DL69174404,1067555,53986.0,Jun 19 2003 ,24,HIPS,EXCELLENT,BF-5282E24M-PI,0.0,1.0,D622975,DL56231404,2.0,DL41139203,DL35139106,1.0,D410300,D309404,2.0,DL40883506,DL40872609,1.0,D622975,D685800,1.0,D511329,D505079,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.5,1.5,1.5,2.0,1.5
DN03937702,ENCHANTE'S FONT DU LIQUES,BOUVIER DES FLANDRES,,BLACK,F,Jun 11 2003 ,DL85994509,DL82011605,1166922,,Jun 13 2005 ,24,HIPS,GOOD,BF-5626G24F-NOPI,1.0,1.0,DL65792402,DL69174404,0.0,DL75817001,DL71029001,1.0,D622975,DL56231404,2.0,DL41139203,DL35139106,1.0,DL62032301,DL57093202,1.0,D622975,DL56231404,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.5,2.0,1.5,1.5,2.0
DL85994504,ENCHANTE'S PICTURE PERFECT,BOUVIER DES FLANDRES,,BRINDLE,F,Nov  4 2000 ,DL65792402,DL69174404,1039186,,Nov  8 2002 ,24,HIPS,GOOD,BF-5156G24F-NOPI,1.0,1.0,D622975,DL56231404,2.0,DL41139203,DL35139106,1.0,D410300,D309404,2.0,DL40883506,DL40872609,1.0,D622975,D685800,1.0,D511329,D505079,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.5,1.5,1.5,2.0,1.5
DL88243801,ENCHANTES' CICERO,BOUVIER DES FLANDRES,,BRINDLE,M,Jun 17 2001 ,DL65792402,DL69174404,1035918,38587.0,Jun 18 2003 ,24,HIPS,GOOD,BF-5280G24M-PI,1.0,1.0,D622975,DL56231404,2.0,DL41139203,DL35139106,1.0,D410300,D309404,2.0,DL40883506,DL40872609,1.0,D622975,D685800,1.0,D511329,D505079,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.5,1.5,1.5,2.0,1.5
DN40408103,FLANDERFIELD MALALA COQUELICOT DU MATIN,BOUVIER DES FLANDRES,,FAWN,F,Aug 21 2014 ,DN34773705,DN24172502,1764188,117388.0,Aug 22 2016 ,24,HIPS,GOOD,BF-7284G24F-VPI,1.0,1.0,DN21392304,DN18243404,2.0,DN19334801,DN07979802,1.0,DN10958707,DN10947703,0.0,DN03147401,DN07979806,1.0,DL88153701,DN03138501,1.0,DL74175102,DL69174404,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.5,1.5,1.5,1.5,2.0
DL84803408,FRONTIER ACOMA DESERT ROSE,BOUVIER DES FLANDRES,,GRAY BRINDLE,F,Sep 14 2000 ,DL74175105,DL74618102,1069527,,Jul  2 2003 ,33,HIPS,FAIR,BF-5292F33F-PI,2.0,1.0,DL40883506,DL54464801,2.0,DL61565302,DL54958503,1.0,D938582,D504798,1.0,D622975,DL36162702,1.0,D622975,D878396,2.0,DL41139206,DL40692504,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,1.5,2.0,1.5,1.5,2.0,0.5
DL82314205,FRONTIER GRETCHEN GO LIGHTLY,BOUVIER DES FLANDRES,,BRINDLE,F,Feb 24 2000 ,DL61565302,DL54464801,1015686,38550.0,Mar 20 2003 ,36,HIPS,FAIR,BF-5209F36F-PI,2.0,1.0,D622975,D878396,1.0,D622975,DL36162702,1.0,D410300,D309404,2.0,D670688,D094296,1.0,D410300,D309404,1.0,D703169,D706708,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,2.0,1.5,1.5,1.5,1.5,1.5
DN08392504,FRONTIER KATIE BAR THE DOOR,BOUVIER DES FLANDRES,,GRAY BRINDLE,F,Aug 19 2004 ,DL74175102,DL74618102,1252296,,Jan 24 2007 ,29,HIPS,EXCELLENT,BF-5892E29F-PI,0.0,1.0,DL40883506,DL54464801,2.0,DL61565302,DL54958503,1.0,D938582,D504798,1.0,D622975,DL36162702,1.0,D622975,D878396,2.0,DL41139206,DL40692504,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,1.5,2.0,1.5,1.5,2.0,0.5
DL77965202,FRONTIER LA FEMME NIKITA D'LOCHLAN,BOUVIER DES FLANDRES,,BRINDLE,F,Jan 20 1999 ,DL69488901,DL56231404,792822,0.0,Jan 23 2001 ,24,HIPS,GOOD,BF-4757G24F-PI,1.0,0.0,DL61784303,D773355,2.0,DL40883506,DL40872609,1.0,DL41139206,DL38933001,1.0,D410300,D324702,1.0,D938582,D504798,1.0,D938582,D684391,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.5,1.5,0.5,2.0,1.5,1.0
DL84803405,FRONTIER NOBODY DZ IT BETTER,BOUVIER DES FLANDRES,,BRINDLE,F,Sep 14 2000 ,DL74175105,DL74618102,841526,38497.0,Sep 18 2002 ,24,HIPS,GOOD,BF-5114G24F-PI,1.0,1.0,DL40883506,DL54464801,2.0,DL61565302,DL54958503,1.0,D938582,D504798,1.0,D622975,DL36162702,1.0,D622975,D878396,2.0,DL41139206,DL40692504,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,1.5,2.0,1.5,1.5,2.0,0.5
DL57894407,FRONTIER TALISMAN,BOUVIER DES FLANDRES,,BRINDLE,M,Mar 13 1995 ,DL49475402,DL42376901,659426,0.0,Oct 21 1997 ,31,HIPS,GOOD,BF-3873G31M,1.0,1.0,DL41139206,DL36162702,2.0,D703169,D859271,0.0,D622975,D685800,1.0,D703169,D706708,1.0,D378083,D234145,2.0,D452172,D641728,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.5,2.0,2.0,1.5,2.5,2.0
DL84803403,FRONTIER'S ABOVE THE LAW,BOUVIER DES FLANDRES,,BLACK BRINDLE,M,Sep 14 2000 ,DL74175105,DL74618102,852525,38514.0,Oct 22 2003 ,37,HIPS,GOOD,BF-5340G37M-PI,1.0,1.0,DL40883506,DL54464801,2.0,DL61565302,DL54958503,1.0,D938582,D504798,1.0,D622975,DL36162702,1.0,D622975,D878396,2.0,DL41139206,DL40692504,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,1.5,2.0,1.5,1.5,2.0,0.5
DL84803410,FRONTIER'S CHYNNA DOLL,BOUVIER DES FLANDRES,,GRAY BRINDLE,F,Sep 14 2000 ,DL74175105,DL74618102,1046001,,Aug 21 2003 ,35,HIPS,GOOD,BF-5309G35F-PI,1.0,1.0,DL40883506,DL54464801,2.0,DL61565302,DL54958503,1.0,D938582,D504798,1.0,D622975,DL36162702,1.0,D622975,D878396,2.0,DL41139206,DL40692504,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,1.5,2.0,1.5,1.5,2.0,0.5
DN08392506,FRONTIER'S KISS AND TELL,BOUVIER DES FLANDRES,,GRAY BRINDLE,F,Aug 19 2004 ,DL74175102,DL74618102,1186699,38781.0,Oct 25 2006 ,26,HIPS,GOOD,BF-5849G26F-PI,1.0,1.0,DL40883506,DL54464801,2.0,DL61565302,DL54958503,1.0,D938582,D504798,1.0,D622975,DL36162702,1.0,D622975,D878396,2.0,DL41139206,DL40692504,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,1.5,2.0,1.5,1.5,2.0,0.5
DL84803409,FRONTIER'S MAJOR IN GRAY,BOUVIER DES FLANDRES,,BRINDLE,M,Sep 14 2000 ,DL74175105,DL74618102,1044744,39986.0,May 21 2003 ,32,HIPS,EXCELLENT,BF-5258E32M-PI,0.0,1.0,DL40883506,DL54464801,2.0,DL61565302,DL54958503,1.0,D938582,D504798,1.0,D622975,DL36162702,1.0,D622975,D878396,2.0,DL41139206,DL40692504,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,1.5,2.0,1.5,1.5,2.0,0.5
DL77965201,FRONTIER'S SIERRA MOON,BOUVIER DES FLANDRES,,BRINDLE,F,Jan 20 1999 ,DL69488901,DL56231404,1015421,,May  8 2002 ,39,HIPS,GOOD,BF-5032G39F-PI,1.0,0.0,DL61784303,D773355,2.0,DL40883506,DL40872609,1.0,DL41139206,DL38933001,1.0,D410300,D324702,1.0,D938582,D504798,1.0,D938582,D684391,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.5,1.5,0.5,2.0,1.5,1.0
DN08392507,FRONTIER'S TOP GUN AT MARGAUX,BOUVIER DES FLANDRES,,GRAY,M,Aug 19 2004 ,DL74175102,DL74618102,1190707,38787.0,Aug 21 2006 ,24,HIPS,GOOD,BF-5819G24M-PI,1.0,1.0,DL40883506,DL54464801,2.0,DL61565302,DL54958503,1.0,D938582,D504798,1.0,D622975,DL36162702,1.0,D622975,D878396,2.0,DL41139206,DL40692504,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,1.5,2.0,1.5,1.5,2.0,0.5
DN05407402,G AND W ACRES TYES BLACK KNIGHT,BOUVIER DES FLANDRES,,BRINDLE,M,Dec 10 2003 ,DL79054303,DL82923901,1208378,,Feb 22 2006 ,26,HIPS,GOOD,BF-5742G26M-PI,1.0,1.0,DL64047603,DL60722402,1.0,DL74618103,DL50991302,1.0,DL56496302,DL55019501,1.0,DL41139206,D937929,2.0,DL61565302,DL54958503,1.0,D938582,DL34722711,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.5,1.5,2.5,1.5,0.5,2.0,1.5
DN15205706,G&W ACRE'S TERRIFIC MAN,BOUVIER DES FLANDRES,,BRINDLE,M,May 31 2006 ,DL91292602,DN05407410,1275911,,Aug 30 2007 ,14,HIPS,GOOD,,1.0,1.0,DL74175102,DL74618102,1.0,DL79054303,DL82923901,1.0,DL40883506,DL54464801,2.0,DL61565302,DL54958503,1.0,DL64047603,DL60722402,1.0,DL74618103,DL50991302,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.5,2.0,1.5,1.5,2.0,1.5,2.5
DN05407410,G&W ACRES GALA MASQUERADE,BOUVIER DES FLANDRES,,BLACK,F,Dec 10 2003 ,DL79054303,DL82923901,1193939,,Dec 20 2005 ,24,HIPS,GOOD,BF-5691G24F-PI,1.0,1.0,DL64047603,DL60722402,1.0,DL74618103,DL50991302,1.0,DL56496302,DL55019501,1.0,DL41139206,D937929,2.0,DL61565302,DL54958503,1.0,D938582,DL34722711,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.5,1.5,2.5,1.5,0.5,2.0,1.5
DN15205701,G&W ACRES NATASHA'S LEV,BOUVIER DES FLANDRES,,BLACK BRINDLE,F,May 31 2006 ,DL91292602,DN05407410,1361173,,Mar  4 2009 ,33,HIPS,GOOD,BF-6248G33F-VPI,1.0,1.0,DL74175102,DL74618102,1.0,DL79054303,DL82923901,1.0,DL40883506,DL54464801,2.0,DL61565302,DL54958503,1.0,DL64047603,DL60722402,1.0,DL74618103,DL50991302,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.5,2.0,1.5,1.5,2.0,1.5,2.5
DN07979802,GABRIELE MIMOSA DU MATIN,BOUVIER DES FLANDRES,,BRINDLE,F,Aug  6 2004 ,DL74175102,DL69174404,1145435,40491.0,Jun 15 2007 ,34,HIPS,GOOD,BF-5972G34F-VPI,1.0,1.0,DL40883506,DL54464801,2.0,DL41139203,DL35139106,1.0,D938582,D504798,1.0,D622975,DL36162702,1.0,D622975,D685800,1.0,D511329,D505079,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.5,1.5,1.5,1.5,2.0,1.5
DN25048404,GUNAYDIN'S IN THE HEAT OF THE NIGHT,BOUVIER DES FLANDRES,,BRINDLE,F,May 10 2009 ,DN02674601,DN10002602,1527373,,Jun 18 2012 ,37,HIPS,EXCELLENT,BF-6721E37F-VPI,0.0,1.0,DL36882405,DL82344808,1.0,DL84303903,DN00550604,1.0,D912300,D705059,1.0,DL61777501,DL55161106,1.0,DL47482101,DL70623607,2.0,DL61777501,DL70370401,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.5,1.5,2.0,2.0,1.5,1.5,2.0
DN25048401,GUNAYDIN'S IN THE MISTY MOONLIGHT,BOUVIER DES FLANDRES,,BRINDLE,F,May 10 2009 ,DN02674601,DN10002602,1527372,,Jun 18 2012 ,37,HIPS,GOOD,BF-6720G37F-VPI,1.0,1.0,DL36882405,DL82344808,1.0,DL84303903,DN00550604,1.0,D912300,D705059,1.0,DL61777501,DL55161106,1.0,DL47482101,DL70623607,2.0,DL61777501,DL70370401,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.5,1.5,2.0,2.0,1.5,1.5,2.0
DN17091901,HIRSCH'S TOP NOTCH ATTIRE,BOUVIER DES FLANDRES,,BRINDLE,M,Jan 20 2007 ,DL84093502,DL88049701,1304840,63009.0,Jul  1 2009 ,29,HIPS,GOOD,BF-6298G29M-PI,1.0,1.0,DL75108903,DL54090106,2.0,DL79054303,DL64724401,2.0,DL61784303,DL52131405,1.0,DL40883506,DL32963901,1.0,DL64047603,DL60722402,1.0,D622975,YU964955,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.5,1.5,1.5,1.5,1.5,2.0
DN18286101,JAN D'S DANCES WITH WOLVES,BOUVIER DES FLANDRES,,BLACK,M,May 20 2007 ,DN03220901,DN02518001,1381495,61234.0,Jul 17 2009 ,25,HIPS,GOOD,BF-6308G25M-VPI,1.0,1.0,DL86016901,DL70106801,1.0,DL83423201,DL62670308,2.0,DL60212001,DL67613401,1.0,DL58824001,DL52083001,1.0,DL62670309,DL62051206,1.0,DL60212001,DL46808104,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,2.5,1.5,1.5,1.5,1.5,1.5
DN29640301,JIM-SANS HALLOWEEN TREAT,BOUVIER DES FLANDRES,,BRINDLE,M,Oct 31 2010 ,DL91292602,DN08958804,1652654,97897.0,May 22 2014 ,42,HIPS,GOOD,BF-6977G42M-VPI,1.0,1.0,DL74175102,DL74618102,1.0,DL73795103,DL81591002,1.0,DL40883506,DL54464801,2.0,DL61565302,DL54958503,1.0,DL57912404,DL51500401,1.0,DL57912404,DL47001408,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.5,2.0,1.5,1.5,2.0,3.0,2.5
DN18286102,K-JAN'S GULIETTE,BOUVIER DES FLANDRES,,BRINDLE,F,May 20 2007 ,DN03220901,DN02518001,1394601,63931.0,Feb  9 2010 ,32,HIPS,GOOD,BF-6390G32F-VPI,1.0,1.0,DL86016901,DL70106801,1.0,DL83423201,DL62670308,2.0,DL60212001,DL67613401,1.0,DL58824001,DL52083001,1.0,DL62670309,DL62051206,1.0,DL60212001,DL46808104,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,2.5,1.5,1.5,1.5,1.5,1.5
DN26035804,K-JAN'S I GOT YOU BABE,BOUVIER DES FLANDRES,,BRINDLE,M,Oct  1 2009 ,DN15742404,DN02518001,1465394,,Dec 19 2011 ,26,HIPS,GOOD,BF-6651G26M-VPI,1.0,1.0,DL74175102,DL85651901,1.0,DL83423201,DL62670308,1.0,DL40883506,DL54464801,1.0,DL71036002,DL68000901,1.0,DL62670309,DL62051206,1.0,DL60212001,DL46808104,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,1.5,1.5,1.5,1.5,1.5
DN26035803/1110873,K-JAN'S IT'S ALL ABOUT ME,BOUVIER DES FLANDRES,,BLACK,F,Oct  1 2009 ,DN15742404,DN02518001,1519304,,Apr 24 2012 ,30,HIPS,GOOD,BF-6699G30F-VPI,1.0,1.0,DL74175102,DL85651901,1.0,DL83423201,DL62670308,1.0,DL40883506,DL54464801,1.0,DL71036002,DL68000901,1.0,DL62670309,DL62051206,1.0,DL60212001,DL46808104,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,1.5,1.5,1.5,1.5,1.5
DN30342501,K-JAN-D'S KELLY GIRL,BOUVIER DES FLANDRES,,BLACK,F,Feb 26 2011 ,DN15742401,DN02518001,1515866,96700.0,May  9 2013 ,26,HIPS,EXCELLENT,BF-6846E26F-VPI,0.0,1.0,DL74175102,DL85651901,1.0,DL83423201,DL62670308,1.0,DL40883506,DL54464801,1.0,DL71036002,DL68000901,1.0,DL62670309,DL62051206,1.0,DL60212001,DL46808104,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,1.5,1.5,1.5,1.5,1.5
DN29835402,KALABAR'S BLACK TIE AFFAIR,BOUVIER DES FLANDRES,,BLACK,M,Jan 25 2011 ,DN02674601,DN14349202,2042636,,Mar 23 2019 ,97,HIPS,GOOD,BF-7547G97M-VPI,1.0,1.0,DL36882405,DL82344808,1.0,DL87317802,DL88354701,1.0,D912300,D705059,1.0,DL61777501,DL55161106,1.0,DL68651602,DL65760702,1.0,DL68641507,DL47559201,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.5,1.5,1.5,2.0,1.5,2.0,1.5
DL70106802,KIRKSHIRE'S GYPSY ROSE LEE,BOUVIER DES FLANDRES,,BLACK,F,Jun 14 1997 ,DL58824001,DL52083001,738508,0.0,Jun 14 1999 ,24,HIPS,GOOD,BF-4365G24F-T,1.0,1.0,DL41139206,DL41276403,1.0,D684896,D955988,0.0,D622975,D685800,1.0,D684896,D652241,1.0,D293426,D220935,1.0,D538198,D321086,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.5,0.5,1.5,2.0,1.5,0.5,1.5
DL70106801,KIRKSHIRES EN VOGUE,BOUVIER DES FLANDRES,,BLACK,F,Jun 14 1997 ,DL58824001,DL52083001,714242,38324.0,Jan 27 2000 ,31,HIPS,GOOD,BF-4521G31F-T,1.0,1.0,DL41139206,DL41276403,1.0,D684896,D955988,0.0,D622975,D685800,1.0,D684896,D652241,1.0,D293426,D220935,1.0,D538198,D321086,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.5,0.5,1.5,2.0,1.5,0.5,1.5
DL70106804,KIRKSHIRES VON BROCKEN,BOUVIER DES FLANDRES,,BLACK,M,Jun 14 1997 ,DL58824001,DL52083001,714243,38325.0,Jan 27 2000 ,31,HIPS,GOOD,BF-4522G31M-T,1.0,1.0,DL41139206,DL41276403,1.0,D684896,D955988,0.0,D622975,D685800,1.0,D684896,D652241,1.0,D293426,D220935,1.0,D538198,D321086,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.5,0.5,1.5,2.0,1.5,0.5,1.5
DN34773705,KONRAD LORE ENDS DU MATIN,BOUVIER DES FLANDRES,,BLACK & FAWN,M,Sep 12 2012 ,DN21392304,DN18243404,1564889,101821.0,Sep 22 2014 ,24,HIPS,GOOD,BF-7023G24M-VPI,1.0,1.0,DN10958707,DN10947703,0.0,DN03147401,DN07979806,1.0,DN04619001,DL78928306,1.0,DL90091102,DL84303901,1.0,DL76979501,DL83292002,1.0,DL74175102,DL69174404,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.5,1.5,1.5,1.5,1.5,2.0
DN36936107,LA CHANSON'S MARIACHI AT TERRA,BOUVIER DES FLANDRES,,BRINDLE,M,Jun 30 2013 ,DN17523303,DN21392301,1675189,112445.0,Sep 23 2015 ,26,HIPS,GOOD,BF-7158G26M-VPI,1.0,0.0,DL91292602,DL91316702,1.0,DN10958707,DN10947703,1.0,DL74175102,DL74618102,1.0,DL61777501,DL72447801,1.0,DN04619001,DL78928306,1.0,DL90091102,DL84303901,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.5,1.5,2.0,1.5,1.5,1.5
DN36936103,LA CHANSON'S MARTINI MADNESS,BOUVIER DES FLANDRES,,FAWN,F,Jun 30 2013 ,DN17523303,DN21392301,1730564,,Jul 23 2015 ,24,HIPS,GOOD,BF-7126G24F-VPI,1.0,0.0,DL91292602,DL91316702,1.0,DN10958707,DN10947703,1.0,DL74175102,DL74618102,1.0,DL61777501,DL72447801,1.0,DN04619001,DL78928306,1.0,DL90091102,DL84303901,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.5,1.5,2.0,1.5,1.5,1.5
DN36936102,LA CHANSON'S MOON RIVER,BOUVIER DES FLANDRES,,BRINDLE,F,Jun 30 2013 ,DN17523303,DN21392301,1730569,107159.0,Jul 23 2015 ,24,HIPS,GOOD,BF-7121G24F-VPI,1.0,0.0,DL91292602,DL91316702,1.0,DN10958707,DN10947703,1.0,DL74175102,DL74618102,1.0,DL61777501,DL72447801,1.0,DN04619001,DL78928306,1.0,DL90091102,DL84303901,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.5,1.5,2.0,1.5,1.5,1.5
DN36936108,LA CHANSON'S MOONRAKER,BOUVIER DES FLANDRES,,FAWN,M,Jun 30 2013 ,DN17523303,DN21392301,1718370,,Jul 23 2015 ,24,HIPS,GOOD,BF-7130G24M-VPI,1.0,0.0,DL91292602,DL91316702,1.0,DN10958707,DN10947703,1.0,DL74175102,DL74618102,1.0,DL61777501,DL72447801,1.0,DN04619001,DL78928306,1.0,DL90091102,DL84303901,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.5,1.5,2.0,1.5,1.5,1.5
DN36936101,LA CHANSON'S MYSTIFY ME,BOUVIER DES FLANDRES,,BRINDLE,F,Jun 30 2013 ,DN17523303,DN21392301,1730567,,Jul 23 2015 ,24,HIPS,GOOD,BF-7127G24F-VPI,1.0,0.0,DL91292602,DL91316702,1.0,DN10958707,DN10947703,1.0,DL74175102,DL74618102,1.0,DL61777501,DL72447801,1.0,DN04619001,DL78928306,1.0,DL90091102,DL84303901,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.5,1.5,2.0,1.5,1.5,1.5
DN44369301,LA CHANSON'S OBJECT OF DESIRE,BOUVIER DES FLANDRES,,BRINDLE,F,Nov  4 2015 ,DN31925105,DN36936101,1931840,126237.0,Nov  9 2017 ,24,HIPS,GOOD,BF-7418G24F-VPI,1.0,1.0,DN12159204,DN13327506,1.0,DN17523303,DN21392301,1.0,DL88664701,DN00463306,1.0,DL77524202,DL83689803,0.0,DL91292602,DL91316702,1.0,DN10958707,DN10947703,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,0.5,1.5,0.5,1.5,1.5
DN44206801,LA CHANSON'S ONCE IN A LIFETIME,BOUVIER DES FLANDRES,,,M,Oct 31 2015 ,DN36936108,DN28517003,1948086,,Feb 14 2018 ,27,HIPS,EXCELLENT,BF-7454E27M-VPI,0.0,1.0,DN17523303,DN21392301,1.0,DN12159204,DN16646407,0.0,DL91292602,DL91316702,1.0,DN10958707,DN10947703,1.0,DL88664701,DN00463306,1.0,DN06917207,DL88153705,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.5,0.5,1.5,1.5,1.5,1.5,2.0
DN44206803,LA CHANSON'S ONE IN A MILLION,BOUVIER DES FLANDRES,,BRINDLE,F,Oct 31 2015 ,DN36936108,DN28517003,1869854,125528.0,Nov  2 2017 ,24,HIPS,GOOD,BF-7415G24F-VPI,1.0,1.0,DN17523303,DN21392301,1.0,DN12159204,DN16646407,0.0,DL91292602,DL91316702,1.0,DN10958707,DN10947703,1.0,DL88664701,DN00463306,1.0,DN06917207,DL88153705,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.5,0.5,1.5,1.5,1.5,1.5,2.0
